Timestamp,Channel,Best_Channel,RSSI,Noise_Floor,Channel_Utilization,Latency_Before,Signal Quality (%),Interference_Status,Decision
"2026-06-29 20:30:02","1_44","1_44",-55.0,-102.0,50.0,42.005,100,"Medium","No Change"
"2026-06-29 20:35:02","1_44","1_44",-55.0,-102.0,74.0,41.259,100,"High","No Change"
"2026-06-29 20:40:02","1_44","1_44",-55.0,-102.0,68.0,44.006,100,"High","No Change"
"2026-06-29 20:45:02","1_44","1_44",-55.0,-102.0,74.0,31.401,100,"High","No Change"
"2026-06-29 20:50:02","1_44","1_44",-55.0,-102.0,57.0,40.463,100,"Medium","No Change"
"2026-06-29 20:55:02","1_44","1_44",-55.0,-102.0,47.0,32.064,100,"Medium","No Change"
"2026-06-29 21:00:02","1_44","1_44",-55.0,-102.0,78.0,50.132,100,"High","No Change"
"2026-06-29 21:05:02","1_44","1_44",-55.0,-102.0,70.0,43.001,100,"High","No Change"
"2026-06-29 21:10:02","1_44","1_44",-55.0,-102.0,58.0,35.91,100,"Medium","No Change"
"2026-06-29 21:15:02","1_44","1_44",-55.0,-102.0,68.0,27.449,100,"High","No Change"
"2026-06-29 21:20:02","1_44","1_44",-55.0,-102.0,45.0,29.315,100,"Medium","No Change"
"2026-06-29 21:25:02","1_44","1_44",-55.0,-102.0,74.0,32.922,100,"High","No Change"
"2026-06-29 21:30:02","1_44","1_44",-55.0,-102.0,48.0,35.58,100,"Medium","No Change"
"2026-06-29 21:35:02","1_44","1_44",-55.0,-102.0,78.0,44.778,100,"High","No Change"
"2026-06-29 21:40:02","1_44","1_44",-55.0,-102.0,51.0,39.594,100,"Medium","No Change"
"2026-06-29 21:45:02","1_44","1_44",-55.0,-102.0,75.0,42.602,100,"High","No Change"
"2026-06-29 21:50:02","1_44","1_44",-55.0,-102.0,74.0,30.079,100,"High","No Change"
"2026-06-29 21:55:02","1_44","1_44",-55.0,-102.0,69.0,40.4,100,"High","No Change"
"2026-06-29 22:00:02","1_44","1_44",-55.0,-102.0,75.0,43.817,100,"High","No Change"
"2026-06-29 22:05:02","1_44","1_44",-55.0,-102.0,80.0,30.127,100,"High","No Change"
"2026-06-29 22:10:02","1_44","1_44",-55.0,-102.0,78.0,46.46,100,"High","No Change"
"2026-06-29 22:15:02","1_44","1_44",-55.0,-102.0,80.0,36.393,100,"High","No Change"
"2026-06-29 22:20:02","1_44","1_44",-55.0,-102.0,68.0,38.672,100,"High","No Change"
"2026-06-29 22:25:02","1_44","1_44",-55.0,-102.0,60.0,30.848,100,"Medium","No Change"
"2026-06-29 22:30:02","1_44","1_44",-55.0,-102.0,66.0,36.243,100,"High","No Change"
"2026-06-29 22:35:02","1_44","1_44",-55.0,-102.0,73.0,27.647,100,"High","No Change"
"2026-06-29 22:40:02","1_44","1_44",-55.0,-102.0,72.0,39.033,100,"High","No Change"
"2026-06-29 22:45:02","1_44","1_44",-55.0,-102.0,73.0,54.723,100,"High","No Change"
"2026-06-29 22:50:02","1_44","1_44",-55.0,-102.0,80.0,32.059,100,"High","No Change"
"2026-06-29 22:55:02","1_44","1_44",-55.0,-102.0,80.0,43.675,100,"High","No Change"
"2026-06-29 23:00:03","1_44","11_161",-55.0,-102.0,70.0,1577.158,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 161"
"2026-06-29 23:05:02","11_161","11_149",-55.0,-102.0,49.0,483.816,100,"Medium","Change 5GHz to Ch 149"
"2026-06-29 23:10:02","11_149","6_36",-55.0,-102.0,52.0,820.969,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 36"
"2026-06-29 23:15:02","6_36","6_36",-55.0,-102.0,59.0,43.541,100,"Medium","No Change"
"2026-06-29 23:20:02","6_36","6_36",-55.0,-102.0,80.0,36.483,100,"High","No Change"
"2026-06-29 23:25:02","6_36","6_36",-55.0,-102.0,71.0,42.709,100,"High","No Change"
"2026-06-29 23:30:02","6_36","6_36",-55.0,-102.0,74.0,44.699,100,"High","No Change"
"2026-06-29 23:35:02","6_36","6_36",-55.0,-102.0,58.0,51.325,100,"Medium","No Change"
"2026-06-29 23:40:02","6_36","6_36",-55.0,-102.0,63.0,35.479,100,"Medium","No Change"
"2026-06-29 23:45:02","6_36","6_36",-55.0,-102.0,55.0,44.271,100,"Medium","No Change"
"2026-06-29 23:50:02","6_36","6_36",-55.0,-102.0,47.0,36.923,100,"Medium","No Change"
"2026-06-29 23:55:02","6_36","6_36",-55.0,-102.0,57.0,51.271,100,"Medium","No Change"
"2026-06-30 00:00:03","6_36","6_44",-55.0,-102.0,66.0,743.697,100,"High","Change 5GHz to Ch 44"
"2026-06-30 00:05:02","6_44","6_44",-55.0,-102.0,49.0,59.678,100,"Medium","No Change"
"2026-06-30 00:10:02","6_44","6_44",-55.0,-102.0,68.0,59.673,100,"High","No Change"
"2026-06-30 00:15:04","6_44","1_161",-55.0,-102.0,60.0,999.0,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 161"
"2026-06-30 00:20:02","1_161","1_161",-55.0,-102.0,45.0,46.709,100,"Medium","No Change"
"2026-06-30 00:25:02","1_161","1_161",-55.0,-102.0,72.0,34.77,100,"High","No Change"
"2026-06-30 00:30:02","1_161","1_161",-55.0,-102.0,49.0,43.258,100,"Medium","No Change"
"2026-06-30 00:35:02","1_161","1_161",-55.0,-102.0,55.0,37.312,100,"Medium","No Change"
"2026-06-30 00:40:02","1_161","1_161",-55.0,-102.0,47.0,40.903,100,"Medium","No Change"
"2026-06-30 00:45:02","1_161","1_161",-55.0,-102.0,66.0,87.587,100,"High","No Change"
"2026-06-30 00:50:02","1_161","1_36",-55.0,-102.0,62.0,324.28,100,"Medium","Change 5GHz to Ch 36"
"2026-06-30 00:55:02","1_36","1_36",-55.0,-102.0,67.0,42.05,100,"High","No Change"
"2026-06-30 01:00:02","1_36","1_36",-55.0,-102.0,48.0,44.1,100,"Medium","No Change"
"2026-06-30 01:05:02","1_36","1_36",-55.0,-102.0,56.0,32.443,100,"Medium","No Change"
"2026-06-30 01:10:02","1_36","1_36",-55.0,-102.0,53.0,47.11,100,"Medium","No Change"
"2026-06-30 01:15:02","1_36","1_36",-55.0,-102.0,54.0,31.857,100,"Medium","No Change"
"2026-06-30 01:20:02","1_36","1_36",-55.0,-102.0,74.0,30.324,100,"High","No Change"
"2026-06-30 01:25:02","1_36","1_36",-55.0,-102.0,69.0,30.115,100,"High","No Change"
"2026-06-30 01:30:02","1_36","11_36",-55.0,-102.0,68.0,346.028,100,"High","Change 2.4GHz to Ch 11"
"2026-06-30 01:35:02","11_36","11_36",-55.0,-102.0,53.0,63.219,100,"Medium","No Change"
"2026-06-30 01:40:02","11_36","11_36",-55.0,-102.0,54.0,32.265,100,"Medium","No Change"
"2026-06-30 01:45:02","11_36","11_36",-55.0,-102.0,53.0,50.74,100,"Medium","No Change"
"2026-06-30 01:50:02","11_36","11_36",-55.0,-102.0,63.0,44.039,100,"Medium","No Change"
"2026-06-30 01:55:02","11_36","11_36",-55.0,-102.0,76.0,36.601,100,"High","No Change"
"2026-06-30 02:00:02","11_36","11_36",-55.0,-102.0,55.0,30.922,100,"Medium","No Change"
"2026-06-30 02:05:04","11_36","1_149",-55.0,-102.0,75.0,2002.77,100,"High","Change 2.4GHz to Ch 1 & 5GHz to Ch 149"
"2026-06-30 02:10:02","1_149","1_149",-55.0,-102.0,55.0,31.633,100,"Medium","No Change"
"2026-06-30 02:15:02","1_149","1_149",-55.0,-102.0,48.0,42.503,100,"Medium","No Change"
"2026-06-30 02:20:02","1_149","1_149",-55.0,-102.0,64.0,39.052,100,"Medium","No Change"
"2026-06-30 02:25:02","1_149","1_149",-55.0,-102.0,55.0,53.189,100,"Medium","No Change"
"2026-06-30 02:30:02","1_149","1_149",-55.0,-102.0,74.0,47.985,100,"High","No Change"
"2026-06-30 02:35:02","1_149","1_149",-55.0,-102.0,73.0,36.367,100,"High","No Change"
"2026-06-30 02:40:02","1_149","1_149",-55.0,-102.0,51.0,33.673,100,"Medium","No Change"
"2026-06-30 02:45:02","1_149","1_149",-55.0,-102.0,79.0,95.882,100,"High","No Change"
"2026-06-30 02:50:02","1_149","1_149",-55.0,-102.0,54.0,132.625,100,"Medium","No Change"
"2026-06-30 02:55:02","1_149","1_149",-55.0,-102.0,68.0,36.578,100,"High","No Change"
"2026-06-30 03:00:02","1_149","1_149",-55.0,-102.0,57.0,33.257,100,"Medium","No Change"
"2026-06-30 03:05:03","1_149","6_161",-55.0,-102.0,51.0,1400.028,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 161"
"2026-06-30 03:10:02","6_161","6_161",-55.0,-102.0,78.0,39.523,100,"High","No Change"
"2026-06-30 03:15:02","6_161","6_161",-55.0,-102.0,53.0,102.067,100,"Medium","No Change"
"2026-06-30 03:20:02","6_161","6_161",-55.0,-102.0,54.0,51.518,100,"Medium","No Change"
"2026-06-30 03:25:02","6_161","6_161",-55.0,-102.0,60.0,58.964,100,"Medium","No Change"
"2026-06-30 03:30:04","6_161","1_149",-55.0,-102.0,61.0,999.0,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 149"
"2026-06-30 03:35:04","1_149","11_36",-55.0,-102.0,69.0,999.0,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 36"
"2026-06-30 03:40:04","11_36","1_149",-55.0,-102.0,54.0,999.0,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 149"
"2026-06-30 03:45:02","1_149","1_149",-55.0,-102.0,58.0,54.042,100,"Medium","No Change"
"2026-06-30 03:50:04","1_149","11_161",-55.0,-102.0,50.0,999.0,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 161"
"2026-06-30 03:55:02","11_161","11_161",-55.0,-102.0,64.0,44.514,100,"Medium","No Change"
"2026-06-30 04:00:02","11_161","11_161",-55.0,-102.0,75.0,84.144,100,"High","No Change"
"2026-06-30 04:05:02","11_161","11_161",-55.0,-102.0,46.0,58.179,100,"Medium","No Change"
"2026-06-30 04:10:02","11_161","11_161",-55.0,-102.0,63.0,38.866,100,"Medium","No Change"
"2026-06-30 04:15:03","11_161","6_161",-55.0,-102.0,49.0,422.687,100,"Medium","Change 2.4GHz to Ch 6"
"2026-06-30 04:20:02","6_161","6_161",-55.0,-102.0,66.0,49.694,100,"High","No Change"
"2026-06-30 04:25:02","6_161","6_161",-55.0,-102.0,65.0,53.704,100,"High","No Change"
"2026-06-30 04:30:02","6_161","6_161",-55.0,-102.0,74.0,31.268,100,"High","No Change"
"2026-06-30 04:35:02","6_161","6_161",-55.0,-102.0,67.0,33.066,100,"High","No Change"
"2026-06-30 04:40:02","6_161","6_161",-55.0,-102.0,45.0,46.203,100,"Medium","No Change"
"2026-06-30 04:45:02","6_161","6_161",-55.0,-102.0,75.0,113.66,100,"High","No Change"
"2026-06-30 04:50:02","6_161","1_161",-55.0,-102.0,50.0,168.843,100,"Medium","Change 2.4GHz to Ch 1"
"2026-06-30 04:55:01","1_161","1_36",-55.0,-102.0,62.0,196.763,100,"Medium","Change 5GHz to Ch 36"
"2026-06-30 05:00:01","1_36","1_36",-55.0,-102.0,63.0,45.073,100,"Medium","No Change"
"2026-06-30 05:05:01","1_36","1_36",-55.0,-102.0,74.0,36.03,100,"High","No Change"
"2026-06-30 05:10:01","1_36","1_36",-55.0,-102.0,73.0,30.879,100,"High","No Change"
"2026-06-30 05:15:01","1_36","1_36",-55.0,-102.0,49.0,35.171,100,"Medium","No Change"
"2026-06-30 05:20:01","1_36","1_36",-55.0,-102.0,61.0,32.911,100,"Medium","No Change"
"2026-06-30 05:25:01","1_36","1_36",-55.0,-102.0,56.0,37.92,100,"Medium","No Change"
"2026-06-30 05:30:01","1_36","1_36",-55.0,-102.0,59.0,28.889,100,"Medium","No Change"
"2026-06-30 05:35:01","1_36","11_44",-55.0,-102.0,80.0,344.33,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 44"
"2026-06-30 05:40:01","11_44","11_44",-55.0,-102.0,67.0,34.178,100,"High","No Change"
"2026-06-30 05:45:01","11_44","11_44",-55.0,-102.0,68.0,40.767,100,"High","No Change"
"2026-06-30 05:50:01","11_44","6_44",-55.0,-102.0,56.0,151.713,100,"Medium","Change 2.4GHz to Ch 6"
"2026-06-30 05:55:01","6_44","6_44",-55.0,-102.0,56.0,41.173,100,"Medium","No Change"
"2026-06-30 06:00:01","6_44","6_44",-55.0,-102.0,68.0,42.555,100,"High","No Change"
"2026-06-30 06:05:01","6_44","6_44",-55.0,-102.0,69.0,39.012,100,"High","No Change"
"2026-06-30 06:10:01","6_44","6_44",-55.0,-102.0,61.0,48.539,100,"Medium","No Change"
"2026-06-30 06:15:01","6_44","6_44",-55.0,-102.0,77.0,41.163,100,"High","No Change"
"2026-06-30 06:20:01","6_44","6_44",-55.0,-102.0,60.0,36.758,100,"Medium","No Change"
"2026-06-30 06:25:01","6_44","6_44",-55.0,-102.0,68.0,28.569,100,"High","No Change"
"2026-06-30 06:30:01","6_44","6_44",-55.0,-102.0,66.0,145.684,100,"High","No Change"
"2026-06-30 06:35:01","6_44","6_44",-55.0,-102.0,56.0,148.869,100,"Medium","No Change"
"2026-06-30 06:40:01","6_44","6_44",-55.0,-102.0,77.0,36.441,100,"High","No Change"
"2026-06-30 06:45:01","6_44","6_44",-55.0,-102.0,57.0,42.164,100,"Medium","No Change"
"2026-06-30 06:50:01","6_44","6_44",-55.0,-102.0,68.0,37.838,100,"High","No Change"
"2026-06-30 06:55:01","6_44","6_44",-55.0,-102.0,66.0,38.986,100,"High","No Change"
"2026-06-30 07:00:01","6_44","6_44",-55.0,-102.0,79.0,43.018,100,"High","No Change"
"2026-06-30 07:05:01","6_44","6_44",-55.0,-102.0,67.0,147.98,100,"High","No Change"
"2026-06-30 07:10:01","6_44","6_44",-55.0,-102.0,57.0,48.004,100,"Medium","No Change"
"2026-06-30 07:15:01","6_44","6_44",-55.0,-102.0,50.0,33.363,100,"Medium","No Change"
"2026-06-30 07:20:01","6_44","6_44",-55.0,-102.0,56.0,32.893,100,"Medium","No Change"
"2026-06-30 07:25:01","6_44","6_44",-55.0,-102.0,61.0,36.536,100,"Medium","No Change"
"2026-06-30 07:30:01","6_44","6_44",-55.0,-102.0,73.0,46.987,100,"High","No Change"
"2026-06-30 07:35:01","6_44","6_44",-55.0,-102.0,76.0,38.699,100,"High","No Change"
"2026-06-30 07:40:01","6_44","6_44",-55.0,-102.0,79.0,37.694,100,"High","No Change"
"2026-06-30 07:45:01","6_44","6_44",-55.0,-102.0,70.0,51.341,100,"High","No Change"
"2026-06-30 07:50:01","6_44","6_44",-55.0,-102.0,68.0,28.087,100,"High","No Change"
"2026-06-30 07:55:01","6_44","6_44",-55.0,-102.0,47.0,44.393,100,"Medium","No Change"
"2026-06-30 08:00:01","6_44","6_44",-55.0,-102.0,57.0,34.716,100,"Medium","No Change"
"2026-06-30 08:05:01","6_44","6_44",-55.0,-102.0,72.0,40.292,100,"High","No Change"
"2026-06-30 08:10:01","6_44","6_44",-55.0,-102.0,45.0,46.816,100,"Medium","No Change"
"2026-06-30 08:15:01","6_44","6_44",-55.0,-102.0,45.0,37.278,100,"Medium","No Change"
"2026-06-30 08:20:01","6_44","6_44",-55.0,-102.0,70.0,42.874,100,"High","No Change"
"2026-06-30 08:25:01","6_44","6_44",-55.0,-102.0,73.0,39.515,100,"High","No Change"
"2026-06-30 08:30:01","6_44","6_44",-55.0,-102.0,74.0,35.951,100,"High","No Change"
"2026-06-30 08:35:01","6_44","6_44",-55.0,-102.0,71.0,70.442,100,"High","No Change"
"2026-06-30 08:40:01","6_44","6_44",-55.0,-102.0,56.0,38.075,100,"Medium","No Change"
"2026-06-30 08:45:01","6_44","6_44",-55.0,-102.0,59.0,56.083,100,"Medium","No Change"
"2026-06-30 08:50:01","6_44","1_36",-55.0,-102.0,64.0,150.495,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 36"
"2026-06-30 08:55:01","1_36","11_44",-55.0,-102.0,45.0,162.047,100,"Medium","Change 2.4GHz to Ch 11 & 5GHz to Ch 44"
"2026-06-30 09:00:01","11_44","11_161",-55.0,-102.0,66.0,161.823,100,"High","Change 5GHz to Ch 161"
"2026-06-30 09:05:01","11_161","6_161",-55.0,-102.0,69.0,156.325,100,"High","Change 2.4GHz to Ch 6"
"2026-06-30 09:10:01","6_161","6_161",-55.0,-102.0,77.0,41.09,100,"High","No Change"
"2026-06-30 09:15:01","6_161","6_161",-55.0,-102.0,63.0,37.376,100,"Medium","No Change"
"2026-06-30 09:20:01","6_161","6_161",-55.0,-102.0,68.0,48.397,100,"High","No Change"
"2026-06-30 09:25:01","6_161","6_161",-55.0,-102.0,74.0,37.598,100,"High","No Change"
"2026-06-30 09:30:01","6_161","6_161",-55.0,-102.0,49.0,38.394,100,"Medium","No Change"
"2026-06-30 09:35:01","6_161","6_161",-55.0,-102.0,52.0,45.036,100,"Medium","No Change"
"2026-06-30 09:40:01","6_161","6_161",-55.0,-102.0,53.0,39.898,100,"Medium","No Change"
"2026-06-30 09:45:01","6_161","6_161",-55.0,-102.0,78.0,32.219,100,"High","No Change"
"2026-06-30 09:50:01","6_161","6_161",-55.0,-102.0,57.0,34.451,100,"Medium","No Change"
"2026-06-30 09:55:01","6_161","6_161",-55.0,-102.0,47.0,34.539,100,"Medium","No Change"
"2026-06-30 10:00:01","6_161","6_161",-55.0,-102.0,46.0,30.698,100,"Medium","No Change"
"2026-06-30 10:05:01","6_161","6_161",-55.0,-102.0,73.0,45.966,100,"High","No Change"
"2026-06-30 10:10:01","6_161","6_161",-55.0,-102.0,59.0,37.132,100,"Medium","No Change"
"2026-06-30 10:15:01","6_161","6_161",-55.0,-102.0,48.0,44.654,100,"Medium","No Change"
"2026-06-30 10:20:01","6_161","6_161",-55.0,-102.0,55.0,34.379,100,"Medium","No Change"
"2026-06-30 10:25:01","6_161","6_161",-55.0,-102.0,77.0,34.008,100,"High","No Change"
"2026-06-30 10:30:01","6_161","6_161",-55.0,-102.0,48.0,30.697,100,"Medium","No Change"
"2026-06-30 10:35:01","6_161","6_161",-55.0,-102.0,66.0,53.917,100,"High","No Change"
"2026-06-30 10:40:01","6_161","6_161",-55.0,-102.0,68.0,42.334,100,"High","No Change"
"2026-06-30 10:45:01","6_161","6_161",-55.0,-102.0,58.0,36.748,100,"Medium","No Change"
"2026-06-30 10:50:01","6_161","6_161",-55.0,-102.0,45.0,34.888,100,"Medium","No Change"
"2026-06-30 10:55:01","6_161","6_161",-55.0,-102.0,57.0,32.206,100,"Medium","No Change"
"2026-06-30 11:00:01","6_161","6_161",-55.0,-102.0,45.0,33.959,100,"Medium","No Change"
"2026-06-30 11:05:01","6_161","6_161",-55.0,-102.0,74.0,49.042,100,"High","No Change"
"2026-06-30 11:10:01","6_161","6_161",-55.0,-102.0,47.0,40.549,100,"Medium","No Change"
"2026-06-30 11:15:01","6_161","6_161",-55.0,-102.0,54.0,35.792,100,"Medium","No Change"
"2026-06-30 11:20:01","6_161","6_161",-55.0,-102.0,66.0,40.747,100,"High","No Change"
"2026-06-30 11:25:01","6_161","6_161",-55.0,-102.0,49.0,34.593,100,"Medium","No Change"
"2026-06-30 11:30:01","6_161","6_161",-55.0,-102.0,59.0,33.423,100,"Medium","No Change"
"2026-06-30 11:35:01","6_161","6_161",-55.0,-102.0,63.0,42.632,100,"Medium","No Change"
"2026-06-30 11:40:01","6_161","6_161",-55.0,-102.0,57.0,32.823,100,"Medium","No Change"
"2026-06-30 11:45:01","6_161","6_161",-55.0,-102.0,53.0,37.311,100,"Medium","No Change"
"2026-06-30 11:50:01","6_161","6_161",-55.0,-102.0,55.0,48.718,100,"Medium","No Change"
"2026-06-30 11:55:01","6_161","6_161",-55.0,-102.0,64.0,104.332,100,"Medium","No Change"
"2026-06-30 12:00:01","6_161","6_161",-55.0,-102.0,69.0,31.601,100,"High","No Change"
"2026-06-30 12:05:01","6_161","6_161",-55.0,-102.0,45.0,28.13,100,"Medium","No Change"
"2026-06-30 12:10:01","6_161","6_161",-55.0,-102.0,66.0,53.544,100,"High","No Change"
"2026-06-30 12:15:01","6_161","6_161",-55.0,-102.0,68.0,35.058,100,"High","No Change"
"2026-06-30 12:20:01","6_161","6_161",-55.0,-102.0,63.0,31.579,100,"Medium","No Change"
"2026-06-30 12:25:01","6_161","6_161",-55.0,-102.0,62.0,43.968,100,"Medium","No Change"
"2026-06-30 12:30:01","6_161","6_161",-55.0,-102.0,62.0,43.431,100,"Medium","No Change"
"2026-06-30 12:35:01","6_161","6_161",-55.0,-102.0,55.0,40.342,100,"Medium","No Change"
"2026-06-30 12:40:01","6_161","6_161",-55.0,-102.0,46.0,28.518,100,"Medium","No Change"
"2026-06-30 12:45:01","6_161","6_161",-55.0,-102.0,80.0,55.23,100,"High","No Change"
"2026-06-30 12:50:01","6_161","6_161",-55.0,-102.0,80.0,33.212,100,"High","No Change"
"2026-06-30 12:55:01","6_161","6_161",-55.0,-102.0,50.0,36.486,100,"Medium","No Change"
"2026-06-30 13:00:01","6_161","6_161",-55.0,-102.0,61.0,42.405,100,"Medium","No Change"
"2026-06-30 13:05:01","6_161","6_161",-55.0,-102.0,63.0,34.667,100,"Medium","No Change"
"2026-06-30 13:10:01","6_161","6_161",-55.0,-102.0,78.0,43.461,100,"High","No Change"
"2026-06-30 13:15:01","6_161","6_161",-55.0,-102.0,79.0,44.026,100,"High","No Change"
"2026-06-30 13:20:01","6_161","6_161",-55.0,-102.0,57.0,38.467,100,"Medium","No Change"
"2026-06-30 13:25:01","6_161","6_161",-55.0,-102.0,77.0,47.554,100,"High","No Change"
"2026-06-30 13:30:01","6_161","6_161",-55.0,-102.0,51.0,37.593,100,"Medium","No Change"
"2026-06-30 13:35:01","6_161","6_161",-55.0,-102.0,60.0,26.871,100,"Medium","No Change"
"2026-06-30 13:40:01","6_161","6_161",-55.0,-102.0,46.0,38.851,100,"Medium","No Change"
"2026-06-30 13:45:01","6_161","11_161",-55.0,-102.0,71.0,231.703,100,"High","Change 2.4GHz to Ch 11"
"2026-06-30 13:50:01","11_161","11_161",-55.0,-102.0,53.0,40.302,100,"Medium","No Change"
"2026-06-30 13:55:01","11_161","11_161",-55.0,-102.0,53.0,35.921,100,"Medium","No Change"
"2026-06-30 14:00:01","11_161","11_161",-55.0,-102.0,51.0,41.229,100,"Medium","No Change"
"2026-06-30 14:05:01","11_161","11_161",-55.0,-102.0,53.0,34.26,100,"Medium","No Change"
"2026-06-30 14:10:01","11_161","1_149",-55.0,-102.0,54.0,150.613,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 149"
"2026-06-30 14:15:01","1_149","6_149",-55.0,-102.0,49.0,162.091,100,"Medium","Change 2.4GHz to Ch 6"
"2026-06-30 14:20:01","6_149","6_149",-55.0,-102.0,75.0,43.335,100,"High","No Change"
"2026-06-30 14:25:01","6_149","6_149",-55.0,-102.0,56.0,40.401,100,"Medium","No Change"
"2026-06-30 14:30:01","6_149","6_149",-55.0,-102.0,67.0,35.969,100,"High","No Change"
"2026-06-30 14:35:01","6_149","6_149",-55.0,-102.0,49.0,87.333,100,"Medium","No Change"
"2026-06-30 14:40:01","6_149","1_161",-55.0,-102.0,77.0,161.424,100,"High","Change 2.4GHz to Ch 1 & 5GHz to Ch 161"
"2026-06-30 14:45:01","1_161","6_161",-55.0,-102.0,71.0,156.481,100,"High","Change 2.4GHz to Ch 6"
"2026-06-30 14:50:01","6_161","1_161",-55.0,-102.0,80.0,155.849,100,"High","Change 2.4GHz to Ch 1"
"2026-06-30 14:55:01","1_161","1_149",-55.0,-102.0,75.0,162.416,100,"High","Change 5GHz to Ch 149"
"2026-06-30 15:00:01","1_149","1_149",-55.0,-102.0,50.0,163.768,100,"Medium","No Change"
"2026-06-30 15:05:01","1_149","11_44",-55.0,-102.0,65.0,156.053,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 44"
"2026-06-30 15:10:01","11_44","1_149",-55.0,-102.0,73.0,166.537,100,"High","Change 2.4GHz to Ch 1 & 5GHz to Ch 149"
"2026-06-30 15:15:01","1_149","1_149",-55.0,-102.0,60.0,39.225,100,"Medium","No Change"
"2026-06-30 15:20:01","1_149","1_149",-55.0,-102.0,45.0,43.002,100,"Medium","No Change"
"2026-06-30 15:25:01","1_149","1_149",-55.0,-102.0,67.0,32.757,100,"High","No Change"
"2026-06-30 15:30:01","1_149","1_149",-55.0,-102.0,45.0,39.067,100,"Medium","No Change"
"2026-06-30 15:35:01","1_149","6_161",-55.0,-102.0,70.0,151.115,100,"High","Change 2.4GHz to Ch 6 & 5GHz to Ch 161"
"2026-06-30 15:40:01","6_161","11_36",-55.0,-102.0,71.0,151.915,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 36"
"2026-06-30 15:45:01","11_36","11_36",-55.0,-102.0,65.0,156.496,100,"High","No Change"
"2026-06-30 15:50:01","11_36","11_36",-55.0,-102.0,71.0,143.143,100,"High","No Change"
"2026-06-30 15:55:01","11_36","11_36",-55.0,-102.0,57.0,148.602,100,"Medium","No Change"
"2026-06-30 16:00:01","11_36","6_36",-55.0,-102.0,66.0,159.311,100,"High","Change 2.4GHz to Ch 6"
"2026-06-30 16:05:01","6_36","6_36",-55.0,-102.0,47.0,147.57,100,"Medium","No Change"
"2026-06-30 16:10:01","6_36","11_44",-55.0,-102.0,80.0,173.498,100,"High","Change 2.4GHz to Ch 11 & 5GHz to Ch 44"
"2026-06-30 16:15:01","11_44","11_44",-55.0,-102.0,79.0,45.343,100,"High","No Change"
"2026-06-30 16:20:01","11_44","11_44",-55.0,-102.0,78.0,35.844,100,"High","No Change"
"2026-06-30 16:25:01","11_44","11_44",-55.0,-102.0,70.0,31.361,100,"High","No Change"
"2026-06-30 16:30:01","11_44","11_44",-55.0,-102.0,74.0,41.177,100,"High","No Change"
"2026-06-30 16:35:01","11_44","11_44",-55.0,-102.0,45.0,39.235,100,"Medium","No Change"
"2026-06-30 16:40:01","11_44","11_44",-55.0,-102.0,50.0,35.86,100,"Medium","No Change"
"2026-06-30 16:45:01","11_44","11_44",-55.0,-102.0,79.0,40.384,100,"High","No Change"
"2026-06-30 16:50:01","11_44","11_44",-55.0,-102.0,51.0,47.023,100,"Medium","No Change"
"2026-06-30 16:55:01","11_44","11_149",-55.0,-102.0,51.0,155.463,100,"Medium","Change 5GHz to Ch 149"
"2026-06-30 17:00:01","11_149","1_149",-55.0,-102.0,64.0,155.208,100,"Medium","Change 2.4GHz to Ch 1"
"2026-06-30 17:05:01","1_149","6_44",-55.0,-102.0,55.0,152.386,100,"Medium","Change 2.4GHz to Ch 6 & 5GHz to Ch 44"
"2026-06-30 17:10:01","6_44","1_161",-55.0,-102.0,48.0,153.456,100,"Medium","Change 2.4GHz to Ch 1 & 5GHz to Ch 161"
"2026-06-30 17:15:01","1_161","1_161",-55.0,-102.0,62.0,49.723,100,"Medium","No Change"
"2026-06-30 17:20:01","1_161","1_161",-55.0,-102.0,58.0,162.84,100,"Medium","No Change"
"2026-06-30 17:25:01","1_161","1_161",-55.0,-102.0,78.0,148.359,100,"High","No Change"
"2026-06-30 17:30:01","1_161","1_161",-55.0,-102.0,75.0,42.968,100,"High","No Change"
"2026-06-30 17:35:01","1_161","1_161",-55.0,-102.0,47.0,34.41,100,"Medium","No Change"
"2026-06-30 17:40:01","1_161","1_161",-55.0,-102.0,49.0,35.975,100,"Medium","No Change"
"2026-06-30 17:45:01","1_161","1_161",-55.0,-102.0,47.0,87.962,100,"Medium","No Change"
"2026-06-30 17:50:01","1_161","1_161",-55.0,-102.0,55.0,32.856,100,"Medium","No Change"
"2026-06-30 17:55:01","1_161","1_161",-55.0,-102.0,77.0,95.324,100,"High","No Change"
